,Unnamed: 0,Movie_Title,IMDB,Film Rating,Released,Runtime,Genre,Movie_Links,shit,fuck,damn,bitch,asshole,ass,dick,pussy,cock,bastard,douche,total_words,total_bad_words,Runtime_minutes,bad_word_frequency,Year
368,368,Gothika,0.58,R,21 Nov 2003,98 min,"Horror, Mystery, Thriller",/Gothika.html,6.0,3.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,26233.0,15.0,98.0,6.53,2003
369,369,Grabbers,0.63,NOT RATED,10 Aug 2012,94 min,"Comedy, Horror, Sci-Fi, Thriller",/Grabbers.html,9.0,8.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,20085.0,23.0,94.0,4.09,2012
370,370,Gran Torino,0.81,R,09 Jan 2009,116 min,Drama,/Gran-Torino.html,13.0,13.0,5.0,17.0,2.0,5.0,0.0,4.0,0.0,2.0,0.0,23144.0,61.0,116.0,1.9,2009
371,371,Grand Hotel,0.75,NOT RATED,11 Sep 1932,112 min,"Drama, Romance",/Grand-Hotel.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26282.0,0.0,112.0,inf,1932
372,372,Grand Theft Parsons,0.61,PG-13,18 Jun 2004,88 min,"Adventure, Comedy, Drama",/Grand-Theft-Parsons.html,8.0,0.0,9.0,4.0,2.0,1.0,0.0,0.0,0.0,4.0,0.0,19961.0,28.0,88.0,3.14,2004
373,373,Gravity,0.77,PG-13,04 Oct 2013,91 min,"Drama, Sci-Fi, Thriller",/Gravity.html,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20030.0,10.0,91.0,9.1,2013
374,374,F. Scott Fitzgerald's 'The Great Gatsby': The Making of a Classic,0.55,float(0),01 Dec 2000,float(0),Documentary,float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),1.0,1.0,1.0,2000
375,375,Gremlins,0.72,PG,08 Jun 1984,106 min,"Comedy, Fantasy, Horror",/Gremlins.html,1.0,0.0,6.0,1.0,1.0,2.0,0.0,0.0,0.0,4.0,0.0,18784.0,15.0,106.0,7.07,1984
376,376,Gremlins 2: The New Batch,0.63,PG-13,15 Jun 1990,106 min,"Comedy, Fantasy, Horror",float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),1.0,106.0,106.0,1990
377,377,Groundhog Day,0.8,PG,12 Feb 1993,101 min,"Comedy, Fantasy, Romance",/Groundhog-Day.html,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,23990.0,4.0,101.0,25.25,1993
378,378,Guardians of the Galaxy Vol. 2,0.77,PG-13,05 May 2017,136 min,"Action, Adventure, Comedy, Sci-Fi",float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),1.0,136.0,136.0,2017
379,379,Hackers,0.62,PG-13,15 Sep 1995,107 min,"Comedy, Crime, Drama, Thriller",/Hackers.html,21.0,0.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,14550.0,28.0,107.0,3.82,1995
380,380,Hall Pass,0.59,R,25 Feb 2011,105 min,"Comedy, Romance",/Hall-Pass.html,10.0,1.0,0.0,0.0,0.0,12.0,1.0,0.0,3.0,1.0,0.0,27786.0,28.0,105.0,3.75,2011
381,381,Hancock,0.64,PG-13,02 Jul 2008,92 min,"Action, Drama, Fantasy",/Hancock.html,21.0,23.0,5.0,3.0,2.0,11.0,1.0,1.0,1.0,4.0,0.0,24094.0,72.0,92.0,1.28,2008
382,382,Hanna,0.68,PG-13,08 Apr 2011,111 min,"Action, Drama, Thriller",/Hanna.html,7.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,25907.0,18.0,111.0,6.17,2011
383,383,Hannah and Her Sisters,0.79,PG-13,14 Mar 1986,107 min,"Comedy, Drama",/Hannah-and-Her-Sisters.html,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,40977.0,3.0,107.0,35.67,1986
384,384,Hannibal,0.68,R,09 Feb 2001,131 min,"Crime, Drama, Thriller",/Hannibal.html,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31623.0,4.0,131.0,32.75,2001
385,385,"Happy Birthday, Wanda June",0.61,R,09 Dec 1971,105 min,"Comedy, Drama","/Happy-Birthday,-Wanda-June.html",11.0,5.0,4.0,7.0,0.0,4.0,0.0,0.0,1.0,3.0,0.0,20351.0,35.0,105.0,3.0,1971
386,386,Happy Feet,0.65,PG,17 Nov 2006,108 min,"Animation, Adventure, Comedy, Family, Music, Musical, Romance",/Happy-Feet.html,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,15251.0,4.0,108.0,27.0,2006
387,387,Hard Rain,0.58,R,16 Jan 1998,97 min,"Action, Crime, Drama, Thriller",/Hard-Rain.html,13.0,2.0,5.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,20796.0,26.0,97.0,3.73,1998
388,388,Hard to Kill,0.58,R,09 Feb 1990,96 min,"Action, Crime, Drama, Thriller",/Hard-to-Kill.html,10.0,8.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,23916.0,26.0,96.0,3.69,1990
389,389,Paranormal Haunting: The Curse of the Blue Moon Inn,0.2,NOT RATED,01 Jan 2012,90 min,Horror,float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),1.0,90.0,90.0,2012
390,390,He's Just Not That Into You,0.64,PG-13,06 Feb 2009,129 min,"Comedy, Drama, Romance",/He's-Just-Not-That-Into-You.html,18.0,1.0,0.0,0.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,24824.0,29.0,129.0,4.45,2009
391,391,Heat,0.82,R,15 Dec 1995,170 min,"Crime, Drama, Thriller",/Heat.html,7.0,24.0,0.0,4.0,2.0,6.0,0.0,0.0,0.0,1.0,0.0,30247.0,44.0,170.0,3.86,1995
392,392,Heathers,0.73,R,31 Mar 1989,103 min,Comedy,/Heathers.html,28.0,13.0,13.0,8.0,4.0,8.0,3.0,2.0,0.0,0.0,0.0,25483.0,79.0,103.0,1.3,1989
393,393,Heavenly Creatures,0.74,R,14 Oct 1994,99 min,"Biography, Crime, Drama, Thriller",/Heavenly-Creatures.html,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27256.0,4.0,99.0,24.75,1994
394,394,Heavy Metal,0.67,R,07 Aug 1981,86 min,"Animation, Adventure, Fantasy, Sci-Fi",/Heavy-Metal.html,4.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,16287.0,10.0,86.0,8.6,1981
395,395,Heist,0.65,R,09 Nov 2001,109 min,"Action, Crime, Drama, Thriller",/Heist.html,4.0,7.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,27306.0,15.0,109.0,7.27,2001
396,396,Hellboy,0.69,PG-13,02 Apr 2004,122 min,"Action, Fantasy, Horror, Sci-Fi",/Hellboy.html,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22754.0,4.0,122.0,30.5,2004
397,397,Hellraiser,0.7,R,18 Sep 1987,94 min,"Horror, Thriller",/Hellraiser.html,8.0,1.0,10.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,18211.0,25.0,94.0,3.76,1987
398,398,God Help the Girl,0.64,UNRATED,05 Sep 2014,112 min,"Drama, Musical, Romance",float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),1.0,112.0,112.0,2014
399,399,Henry Fool,0.73,R,19 Jun 1998,137 min,"Comedy, Drama",/Henry-Fool.html,11.0,9.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,25882.0,28.0,137.0,4.89,1998
400,400,Henry's Crime,0.6,R,14 Jan 2011,108 min,"Comedy, Crime, Drama, Romance",/Henry's-Crime.html,10.0,6.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,20280.0,20.0,108.0,5.4,2011
401,401,Her,0.8,R,10 Jan 2014,126 min,"Drama, Romance, Sci-Fi",/Her.html,5.0,20.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,19593.0,32.0,126.0,3.94,2014
402,402,Hesher,0.7,R,25 Jun 2011,106 min,"Comedy, Drama",/Hesher.html,23.0,46.0,0.0,2.0,2.0,3.0,2.0,1.0,7.0,0.0,0.0,24740.0,86.0,106.0,1.23,2011
403,403,High Fidelity,0.75,R,31 Mar 2000,113 min,"Comedy, Drama, Music, Romance",/High-Fidelity.html,10.0,23.0,1.0,1.0,7.0,7.0,130.0,0.0,0.0,4.0,0.0,27181.0,183.0,113.0,0.62,2000
404,404,Highlander,0.72,R,07 Mar 1986,116 min,"Action, Adventure, Fantasy",/Highlander.html,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,18602.0,8.0,116.0,14.5,1986
405,405,His Girl Friday,0.8,PASSED,18 Jan 1940,92 min,"Comedy, Drama, Romance",/His-Girl-Friday.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,33110.0,1.0,92.0,92.0,1940
406,406,Hitchcock,0.68,PG-13,14 Dec 2012,98 min,"Biography, Drama",/Hitchcock.html,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23521.0,2.0,98.0,49.0,2012
407,407,Hollow Man,0.57,R,04 Aug 2000,112 min,"Action, Horror, Sci-Fi, Thriller",/Hollow-Man.html,18.0,8.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,25499.0,34.0,112.0,3.29,2000
408,408,Honeydripper,0.67,PG-13,09 May 2008,124 min,"Crime, Drama, History, Music, Musical",/Honeydripper.html,1.0,0.0,13.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,21757.0,20.0,124.0,6.2,2008
409,409,Horrible Bosses,0.69,R,08 Jul 2011,98 min,"Comedy, Crime",/Horrible-Bosses.html,23.0,25.0,8.0,4.0,0.0,9.0,4.0,6.0,5.0,5.0,0.0,21710.0,89.0,98.0,1.1,2011
410,410,The Black Forest Hospital: The Next Generation,0.49,float(0),20 Feb 2005,100 min,Drama,float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),1.0,100.0,100.0,2005
411,411,Hostage,0.66,R,11 Mar 2005,113 min,"Action, Crime, Drama, Mystery, Thriller",/Hostage.html,20.0,26.0,1.0,1.0,7.0,8.0,1.0,2.0,0.0,2.0,0.0,25384.0,68.0,113.0,1.66,2005
412,412,Hot Tub Time Machine,0.64,R,26 Mar 2010,101 min,"Comedy, Sci-Fi",/Hot-Tub-Time-Machine.html,21.0,33.0,3.0,1.0,8.0,6.0,5.0,0.0,0.0,0.0,4.0,20284.0,81.0,101.0,1.25,2010
413,413,Hotel Rwanda,0.81,PG-13,04 Feb 2005,121 min,"Biography, Drama, History, War",/Hotel-Rwanda.html,2.0,4.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,24668.0,10.0,121.0,12.1,2005
414,414,House of 1000 Corpses,0.61,R,11 Apr 2003,89 min,Horror,/House-of-1000-Corpses.html,36.0,30.0,11.0,10.0,3.0,12.0,3.0,9.0,0.0,2.0,0.0,21323.0,116.0,89.0,0.77,2003
415,415,How to Lose Friends & Alienate People,0.64,R,03 Oct 2008,110 min,"Biography, Comedy, Drama, Romance",/How-to-Lose-Friends-&-Alienate-People.html,9.0,12.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,23655.0,28.0,110.0,3.93,2008
416,416,How to Train Your Dragon,0.81,PG,26 Mar 2010,98 min,"Animation, Action, Adventure, Comedy, Family, Fantasy",/How-to-Train-Your-Dragon.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22675.0,0.0,98.0,inf,2010
417,417,How to Train Your Dragon 2,0.78,PG,13 Jun 2014,102 min,"Animation, Action, Adventure, Comedy, Family, Fantasy",/How-to-Train-Your-Dragon-2.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21255.0,0.0,102.0,inf,2014
418,418,Hudson Hawk,0.58,R,24 May 1991,100 min,"Action, Adventure, Comedy",/Hudson-Hawk.html,13.0,5.0,10.0,3.0,3.0,2.0,0.0,0.0,0.0,5.0,0.0,24556.0,41.0,100.0,2.44,1991
419,419,Human Nature,0.64,R,12 Apr 2002,96 min,"Comedy, Drama",/Human-Nature.html,7.0,6.0,2.0,5.0,0.0,2.0,3.0,0.0,0.0,3.0,0.0,20811.0,28.0,96.0,3.43,2002
420,420,I Am Number Four,0.61,PG-13,18 Feb 2011,111 min,"Action, Adventure, Sci-Fi, Thriller",/I-Am-Number-Four.html,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23692.0,4.0,111.0,27.75,2011
421,421,I Am Sam,0.76,PG-13,25 Jan 2002,132 min,Drama,float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),1.0,132.0,132.0,2002
422,422,I Love You Phillip Morris,0.66,R,07 Jan 2011,98 min,"Biography, Comedy, Crime, Drama, Romance",/I-Love-You-Phillip-Morris.html,10.0,15.0,5.0,5.0,3.0,10.0,5.0,1.0,1.0,0.0,0.0,24237.0,55.0,98.0,1.78,2011
423,423,I Spit on Your Grave,0.63,R,20 Jan 2011,108 min,"Horror, Thriller",/I-Spit-on-Your-Grave.html,22.0,12.0,5.0,10.0,0.0,19.0,0.0,2.0,1.0,2.0,0.0,22410.0,73.0,108.0,1.48,2011
424,424,I Still Know What You Did Last Summer,0.46,R,13 Nov 1998,100 min,"Horror, Mystery",/I-Still-Know-What-You-Did-Last-Summer.html,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21185.0,6.0,100.0,16.67,1998
425,425,I'll Do Anything,0.56,PG-13,04 Feb 1994,115 min,"Comedy, Drama",/I'll-Do-Anything.html,11.0,8.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,25887.0,28.0,115.0,4.11,1994
426,426,"I, Robot",0.71,PG-13,16 Jul 2004,115 min,"Action, Crime, Drama, Mystery, Sci-Fi, Thriller","/I,-Robot.html",4.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,22505.0,8.0,115.0,14.38,2004
427,427,Ice Storm: The Sal̩ and Pelletier Affair,0.71,float(0),07 Jan 2006,44 min,Documentary,float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),1.0,44.0,44.0,2006
428,428,In the Bedroom,0.74,R,08 Feb 2002,130 min,"Crime, Drama",/In-the-Bedroom.html,3.0,2.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,24847.0,14.0,130.0,9.29,2002
429,429,In the Loop,0.75,NOT RATED,04 Sep 2009,106 min,Comedy,/In-the-Loop.html,24.0,42.0,0.0,2.0,0.0,2.0,3.0,2.0,5.0,1.0,0.0,25946.0,81.0,106.0,1.31,2009
430,430,Inception,0.88,PG-13,16 Jul 2010,148 min,"Action, Adventure, Sci-Fi, Thriller",/Inception.html,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,28816.0,5.0,148.0,29.6,2010
431,431,Independence Day,0.7,PG-13,03 Jul 1996,145 min,"Action, Adventure, Sci-Fi",/Independence-Day.html,5.0,2.0,7.0,2.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,27373.0,23.0,145.0,6.3,1996
432,432,Indiana Jones and the Last Crusade,0.82,PG-13,24 May 1989,127 min,"Action, Adventure, Fantasy",/Indiana-Jones-and-the-Last-Crusade.html,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25241.0,4.0,127.0,31.75,1989
433,433,Indiana Jones and the Temple of Doom,0.76,PG,23 May 1984,118 min,"Action, Adventure",/Indiana-Jones-and-the-Temple-of-Doom.html,1.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,33593.0,11.0,118.0,10.73,1984
434,434,Inglourious Basterds,0.83,R,21 Aug 2009,153 min,"Adventure, Drama, War",/Inglourious-Basterds.html,6.0,15.0,10.0,3.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,34696.0,43.0,153.0,3.56,2009
435,435,Auction Insider: The John Zimmer Collection,0.9,float(0),06 Dec 2014,float(0),Reality-TV,float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),1.0,1.0,1.0,2014
436,436,Insidious,0.68,PG-13,01 Apr 2011,103 min,"Horror, Mystery, Thriller",/Insidious.html,3.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,22558.0,11.0,103.0,9.36,2011
437,437,Insomnia,0.72,R,24 May 2002,118 min,"Drama, Mystery, Thriller",/Insomnia.html,11.0,9.0,0.0,4.0,2.0,4.0,0.0,0.0,0.0,3.0,0.0,25390.0,33.0,118.0,3.58,2002
438,438,Interstellar,0.86,PG-13,07 Nov 2014,169 min,"Adventure, Drama, Sci-Fi",/Interstellar.html,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,36012.0,4.0,169.0,42.25,2014
439,439,Interview with the Vampire: The Vampire Chronicles,0.76,R,11 Nov 1994,123 min,"Drama, Horror",float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),1.0,123.0,123.0,1994
440,440,Into the Wild,0.81,R,19 Oct 2007,148 min,"Adventure, Biography, Drama",/Into-the-Wild.html,6.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,31705.0,12.0,148.0,12.33,2007
441,441,Into the Woods,0.6,PG,25 Dec 2014,125 min,"Adventure, Comedy, Drama, Fantasy, Musical",/Into-the-Woods.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24033.0,0.0,125.0,inf,2014
442,442,Intolerable Cruelty,0.63,PG-13,10 Oct 2003,100 min,"Comedy, Crime, Romance",/Intolerable-Cruelty.html,4.0,2.0,2.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,17596.0,21.0,100.0,4.76,2003
443,443,Inventing the Abbotts,0.64,R,04 Apr 1997,110 min,"Drama, Romance",/Inventing-the-Abbotts.html,21.0,9.0,6.0,1.0,3.0,3.0,3.0,0.0,0.0,1.0,0.0,23851.0,47.0,110.0,2.34,1997
444,444,Invictus,0.73,PG-13,11 Dec 2009,134 min,"Biography, Drama, History, Sport",/Invictus.html,4.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,28453.0,9.0,134.0,14.89,2009
445,445,Surviving Gilligan's Island: The Incredibly True Story of the Longest Three Hour Tour in History,0.73,float(0),14 Oct 2001,100 min,"Comedy, Drama",float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),1.0,100.0,100.0,2001
446,446,It,0.74,R,08 Sep 2017,135 min,"Horror, Thriller",/It.html,20.0,6.0,3.0,0.0,1.0,7.0,6.0,3.0,1.0,0.0,0.0,28250.0,47.0,135.0,2.87,2017
447,447,It Happened One Night,0.81,NOT RATED,22 Feb 1934,105 min,"Comedy, Romance",/It-Happened-One-Night.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35338.0,0.0,105.0,inf,1934
448,448,It Happened One Night,0.81,NOT RATED,22 Feb 1934,105 min,"Comedy, Romance",/It-Happened-One-Night.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35338.0,0.0,105.0,inf,1934
449,449,It's a Wonderful Life,0.86,PG,07 Jan 1947,130 min,"Drama, Family, Fantasy",/It's-a-Wonderful-Life.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34379.0,0.0,130.0,inf,1947
450,450,It's Complicated,0.66,R,25 Dec 2009,120 min,"Comedy, Drama, Romance",/It's-Complicated.html,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,21525.0,5.0,120.0,24.0,2009
451,451,Jackie Brown,0.75,R,25 Dec 1997,154 min,"Crime, Drama, Thriller",/Jackie-Brown.html,60.0,42.0,10.0,7.0,2.0,49.0,1.0,0.0,0.0,0.0,0.0,33492.0,171.0,154.0,0.9,1997
452,452,Jacob's Ladder,0.75,R,02 Nov 1990,113 min,"Drama, Horror, Mystery",/Jacob's-Ladder.html,16.0,5.0,6.0,6.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,35102.0,37.0,113.0,3.05,1990
453,453,Jade,0.52,R,13 Oct 1995,95 min,"Crime, Drama, Thriller",/Jade.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,95.0,inf,1995
454,454,Jane Eyre,0.74,PG-13,22 Apr 2011,120 min,"Drama, Romance",/Jane-Eyre.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28137.0,0.0,120.0,inf,2011
455,455,Jason X,0.44,R,26 Apr 2002,91 min,"Action, Horror, Sci-Fi, Thriller",/Jason-X.html,39.0,7.0,8.0,9.0,7.0,18.0,2.0,0.0,1.0,1.0,0.0,22744.0,92.0,91.0,0.99,2002
456,456,Jaws,0.8,PG,20 Jun 1975,124 min,"Adventure, Drama, Thriller",/Jaws.html,1.0,0.0,7.0,2.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,28686.0,16.0,124.0,7.75,1975
457,457,Jaws 2,0.57,PG,16 Jun 1978,116 min,"Adventure, Drama, Horror, Thriller",/Jaws-2.html,14.0,0.0,7.0,4.0,0.0,6.0,0.0,0.0,0.0,4.0,0.0,25080.0,35.0,116.0,3.31,1978
458,458,Jay and Silent Bob Strike Back,0.69,R,24 Aug 2001,104 min,Comedy,/Jay-and-Silent-Bob-Strike-Back.html,84.0,112.0,6.0,31.0,5.0,32.0,13.0,6.0,31.0,1.0,0.0,25713.0,321.0,104.0,0.32,2001
459,459,Jennifer's Body,0.52,R,18 Sep 2009,102 min,"Comedy, Horror",/Jennifer's-Body.html,13.0,6.0,1.0,4.0,0.0,9.0,2.0,0.0,1.0,1.0,0.0,23733.0,37.0,102.0,2.76,2009
460,460,Jerry Maguire,0.73,R,13 Dec 1996,139 min,"Comedy, Drama, Romance, Sport",/Jerry-Maguire.html,8.0,6.0,3.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,27981.0,25.0,139.0,5.56,1996
461,461,JFK,0.8,R,20 Dec 1991,189 min,"Drama, History, Thriller",/JFK.html,11.0,12.0,4.0,3.0,1.0,5.0,2.0,0.0,1.0,3.0,0.0,54482.0,42.0,189.0,4.5,1991
462,462,Jimmy and Judy,0.62,R,05 Feb 2006,99 min,"Crime, Drama, Thriller",/Jimmy-and-Judy.html,33.0,36.0,6.0,8.0,1.0,14.0,1.0,0.0,0.0,0.0,2.0,27122.0,101.0,99.0,0.98,2006
463,463,John Q,0.71,PG-13,15 Feb 2002,116 min,"Crime, Drama, Thriller",/John-Q.html,12.0,0.0,5.0,4.0,4.0,8.0,0.0,0.0,0.0,1.0,0.0,25163.0,34.0,116.0,3.41,2002
464,464,John Wick,0.73,R,24 Oct 2014,101 min,"Action, Crime, Thriller",/John-Wick.html,9.0,21.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,18903.0,35.0,101.0,2.89,2014
465,465,Judge Dredd,0.55,R,30 Jun 1995,96 min,"Action, Crime, Sci-Fi, Thriller",/Judge-Dredd.html,1.0,3.0,2.0,3.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,24168.0,19.0,96.0,5.05,1995
466,466,Juno,0.75,PG-13,25 Dec 2007,96 min,"Comedy, Drama",/Juno.html,8.0,1.0,2.0,1.0,1.0,7.0,1.0,0.0,0.0,1.0,1.0,18968.0,23.0,96.0,4.17,2007
467,467,Jurassic Park,0.81,PG-13,11 Jun 1993,127 min,"Adventure, Sci-Fi, Thriller",/Jurassic-Park.html,12.0,0.0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,31471.0,27.0,127.0,4.7,1993
468,468,Jurassic Park III,0.59,PG-13,18 Jul 2001,92 min,"Action, Adventure, Sci-Fi, Thriller",/Jurassic-Park-III.html,2.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19941.0,10.0,92.0,9.2,2001
469,469,Kafka,0.69,PG-13,15 Nov 1991,98 min,"Drama, Mystery, Sci-Fi, Thriller",/Kafka.html,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22346.0,1.0,98.0,98.0,1991
470,470,Kalifornia,0.67,R,03 Sep 1993,117 min,"Crime, Drama, Thriller",/Kalifornia.html,12.0,10.0,5.0,6.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,26838.0,40.0,117.0,2.92,1993
471,471,Kate & Leopold,0.64,PG-13,25 Dec 2001,118 min,"Comedy, Fantasy, Romance",/Kate-&-Leopold.html,6.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,21043.0,10.0,118.0,11.8,2001
472,472,Kids,0.7,UNRATED,01 Sep 1995,91 min,Drama,/Kids.html,38.0,35.0,2.0,11.0,1.0,8.0,16.0,3.0,0.0,2.0,0.0,17627.0,116.0,91.0,0.78,1995
473,473,Kill Your Darlings,0.65,R,19 Sep 2013,104 min,"Biography, Drama, Romance, Thriller",/Kill-Your-Darlings.html,4.0,7.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,17733.0,19.0,104.0,5.47,2013
474,474,Killing Zoe,0.65,R,01 Sep 1994,96 min,"Crime, Thriller",/Killing-Zoe.html,21.0,31.0,7.0,5.0,4.0,4.0,1.0,5.0,0.0,3.0,0.0,18707.0,81.0,96.0,1.19,1994
475,475,King Kong,0.72,PG-13,14 Dec 2005,187 min,"Action, Adventure, Drama, Romance",/King-Kong.html,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30566.0,1.0,187.0,187.0,2005
477,477,Kiss of the Spider Woman,0.74,R,26 Jul 1985,120 min,Drama,/Kiss-of-the-Spider-Woman.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,120.0,inf,1985
478,478,Klute,0.72,R,25 Jun 1971,114 min,"Crime, Mystery, Thriller",/Klute.html,0.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,25009.0,8.0,114.0,14.25,1971
479,479,Knocked Up,0.7,R,01 Jun 2007,129 min,"Comedy, Drama, Romance",/Knocked-Up.html,52.0,53.0,2.0,4.0,11.0,11.0,12.0,2.0,1.0,1.0,0.0,26765.0,149.0,129.0,0.87,2007
480,480,Kramer vs. Kramer,0.78,PG,19 Dec 1979,105 min,Drama,float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),1.0,105.0,105.0,1979
481,481,Kundun,0.7,PG-13,16 Jan 1998,134 min,"Biography, Drama, History",/Kundun.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23870.0,1.0,134.0,134.0,1998
